sim_num,N,sim_type,model_type,mse,coverage,ci_length,auc_roc,auc_pr,ppv,rand
49,500,probit,lasso_gibbs,0.016976030792234628,0.98,0.5559419235985951,0.9632593447726995,0.9812204830716346,0.908256880733945,0.96
49,500,probit,ridge_gibbs,0.025286337053745618,0.94,0.5482770646906803,0.9603557747809204,0.9794843189633141,0.8875739644970414,0.9216326530612244
48,500,probit,hs_gibbs,0.009682844473976944,0.98,0.36012435190857,0.941393854964786,0.9743225969433011,0.8753246753246753,0.8163265306122449
48,500,probit,lasso_gibbs,0.018284454058067338,0.96,0.5205531875135279,0.9405328534943116,0.9736859411296033,0.8829787234042553,0.7844897959183673
48,500,probit,ridge_gibbs,0.016143065275056472,0.96,0.5055359833717317,0.9377660397802028,0.9723801289709119,0.8913043478260869,0.8163265306122449
47,500,probit,hs_gibbs,0.005837599048843375,0.96,0.25608034659428514,0.9432258064516129,0.9181050853091033,0.8080808080808081,0.7542857142857142
47,500,probit,lasso_gibbs,0.008700300335859504,0.96,0.41340515958189755,0.9343803056027165,0.902902317268101,0.7938144329896907,0.7844897959183673
47,500,probit,ridge_gibbs,0.014492547073822656,0.96,0.44679573493986685,0.9260950764006791,0.8888408356496864,0.8333333333333334,0.8163265306122449
46,500,probit,hs_gibbs,0.011396530415645367,0.96,0.4197824064554667,0.9722811805134425,0.9574707050812502,0.8693467336683417,0.8497959183673469
46,500,probit,lasso_gibbs,0.02463668559794596,0.92,0.6888281577717191,0.9620645509062732,0.9446675401537044,0.8608247422680413,0.7542857142857142
46,500,probit,ridge_gibbs,0.03716370904558061,0.9,0.6034270134098043,0.9533555690317365,0.9334204469790447,0.856353591160221,0.7542857142857142
45,500,probit,hs_gibbs,0.006374046481556157,0.98,0.2759237025370307,0.9523645122440787,0.9572890603484817,0.8531468531468531,0.9216326530612244
45,500,probit,lasso_gibbs,0.009574482132595239,0.96,0.3920218727786089,0.9443275792854275,0.9508571950018251,0.8421052631578947,0.8848979591836734
45,500,probit,ridge_gibbs,0.01538950729217872,0.92,0.40251856909131545,0.9373183460457648,0.9447777210340359,0.8614232209737828,0.8497959183673469
44,500,probit,hs_gibbs,0.005382602215616422,1,0.31874064653062695,0.9507824331145887,0.938110503400625,0.8584070796460177,0.8163265306122449
44,500,probit,lasso_gibbs,0.012613840026269085,1,0.48392068033645985,0.94849456937682175,0.9352504594793601,0.8926829268292683,0.8848979591836734
44,500,probit,ridge_gibbs,0.012021049868467984,1,0.4986100707315845,0.946052010226181,0.9309914641875023,0.8823529411764706,0.8848979591836734
43,500,probit,hs_gibbs,0.008852299478305275,0.92,0.27043260386407075,0.9194239003503308,0.8267576760416623,0.7058823529411765,0.8163265306122449
43,500,probit,lasso_gibbs,0.012320539987063277,0.96,0.4375109962736835,0.9217799266558767,0.8257478368841549,0.6903225806451613,0.8163265306122449
43,500,probit,ridge_gibbs,0.02058155460195037,0.94,0.4653365466935094,0.9123558214336932,0.8086014404509063,0.6753246753246753,0.8163265306122449
42,500,probit,hs_gibbs,0.010553379752041682,1,0.4317529952074965,0.9736534812436141,0.9802234306630866,0.946969696969697,0.8497959183673469
42,500,probit,lasso_gibbs,0.030901188257835836,0.98,0.7070853644540149,0.9646118166042265,0.9734258800382511,0.9294117647058824,0.8163265306122449
42,500,probit,ridge_gibbs,0.021873634859514008,0.94,0.64347796000151,0.9570784475907815,0.9678679415577512,0.8817567567567568,0.8497959183673469
41,500,probit,hs_gibbs,0.004975284200743034,0.98,0.31423703021527394,0.9642380278602602,0.9858948499254745,0.9220430107526881,0.8848979591836734
41,500,probit,lasso_gibbs,0.006405118492618498,1,0.4867017831186001,0.9628529863090137,0.9855505018043867,0.9018087855297158,0.8848979591836734
41,500,probit,ridge_gibbs,0.007960420988532634,1,0.5094765895427772,0.9611590505988561,0.9850224346281838,0.8987012987012987,0.8848979591836734
40,500,probit,hs_gibbs,0.007549946778311746,1,0.3933581783373772,0.9653833164471463,0.9820304070253916,0.8962536023054755,0.96
40,500,probit,lasso_gibbs,0.017890546896760666,0.96,0.5728758428767604,0.9586377290744592,0.9785911002602936,0.8732782369146006,0.9216326530612244
40,500,probit,ridge_gibbs,0.018284894029671147,0.98,0.5492176124153819,0.9540251337563768,0.97650927347637,0.8698060941828255,0.96
4,500,probit,hs_gibbs,0.011416794717020262,0.98,0.4013806577893136,0.9594607056566886,0.9815813476072185,0.8898071625344353,0.8848979591836734
4,500,probit,lasso_gibbs,0.048927563241137915,0.92,0.6387359380326377,0.9505247238053082,0.9771425968827337,0.8849315068493151,0.8497959183673469
4,500,probit,ridge_gibbs,0.046750486108672266,0.92,0.6578898017398432,0.9447149523229864,0.9743308013942935,0.8935574229691877,0.8497959183673469
39,500,probit,hs_gibbs,0.006021780046020639,1,0.39924011142847626,0.9729987760097919,0.9803506159873003,0.8734177215189873,0.9216326530612244
39,500,probit,lasso_gibbs,0.010616930765304133,0.98,0.5630614971123971,0.9715544675642594,0.9794648241054562,0.8921568627450981,0.8848979591836734
39,500,probit,ridge_gibbs,0.013336777009256888,0.98,0.5406250712954427,0.9704855161158711,0.9789056075880083,0.9016949152542373,0.8848979591836734
