sim_num,N,model_type,mse,coverage,ci_length,mspe,pred_cov,rand_ind,nz_coverage,nz_mse
1,100,hs_svi_indep,0.08111977230874737,0.9333333333333333,1.026114579880399,0.766121139191585,0.906,0.7095495495495496,0.8666666666666667,0.1863709557419371
1,100,hs_svi_corr,0.12343682793661043,0.96,1.338377113940958,0.7763017053375272,0.894,0.7095495495495496,1,0.13764717622427852
1,100,hs_cavi_indep,0.09325840139802861,0.92,0.8650218663524941,0.7646316849569615,0.874,0.7275675675675676,0.8666666666666667,0.13871542100659132
1,100,hs_cavi_corr,0.13041883526292544,0.9333333333333333,1.1400544667818011,0.7760033887771013,0.86,0.7095495495495496,0.9333333333333333,0.1364004400482786
1,100,lasso_svi_indep,0.15794616390907157,0.9866666666666667,2.0682645991342126,0.8143719682825863,0.964,0.7657657657657657,0.9333333333333333,0.3834252645137325
1,100,lasso_svi_corr,0.2704523106509476,1,3.2617946676156473,0.8489366783886788,0.982,0.7095495495495496,1,0.2836891747945355
1,100,lasso_cavi_indep,0.17294238818193897,0.84,1.0169739667279802,0.7913793201122891,0.822,0.6756756756756757,0.8666666666666667,0.17207441612844765
1,100,lasso_cavi_corr,0.22369066380930475,0.9333333333333333,1.5726986621502934,0.8176991771957987,0.836,0.7275675675675676,0.9333333333333333,0.207454589585458
1,100,ridge_svi_indep,0.13456846879749954,0.9866666666666667,2.0401432750920083,0.8075084738777142,0.978,0.7275675675675676,0.9333333333333333,0.3424879932298197
1,100,ridge_svi_corr,0.15938579356121868,1,2.6576666034356102,0.8111053966493569,0.974,0.7095495495495496,1,0.2791051828949176
1,100,ridge_cavi_indep,0.12422416064662024,0.9066666666666666,1.206453311957264,0.8135119556052277,0.91,0.7275675675675676,0.6666666666666666,0.4222175175409856
1,100,ridge_cavi_corr,0.1369864930193177,0.9333333333333333,1.5961334730154388,0.805567831709636,0.908,0.7275675675675676,0.8,0.31345214907393393
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
